央视频道,#genre#
宁夏卫视,http://39.134.67.108/PLTV/88888888/224/3221226028/1.m3u8$!
西藏卫视,http://39.134.67.108/PLTV/88888888/224/3221225951/1.m3u8$!
新疆卫视,http://39.134.67.108/PLTV/88888888/224/3221225999/1.m3u8$!
青海卫视,http://39.134.67.108/PLTV/88888888/224/3221225948/1.m3u8$!
陕西卫视,http://39.134.67.108/PLTV/88888888/224/3221225989/1.m3u8$!
云南卫视,http://39.134.67.108/PLTV/88888888/224/3221225957/1.m3u8$!
延边卫视,http://39.134.65.181/PLTV/88888888/224/3221226040/1.m3u8$!
兵团卫视,http://39.134.67.108/PLTV/88888888/224/3221226005/1.m3u8$!
安徽频道,#genre#
安徽经济生活
安徽影视
安徽公共
安徽综艺体育
安徽导视
安徽农业科教
安徽国际
安徽移动电视
合肥公共
合肥新闻
北京频道,#genre#
北京文艺
北京纪实科教
北京影视
北京财经
北京体育休闲
北京生活
北京新闻
北京卡酷少儿
北京国际
萌宠TV
淘Baby
淘电影
淘精彩
淘剧场
淘娱乐
重庆频道,#genre#
重庆新闻
重庆影视
重庆科教
重庆社会与法
重庆文体娱乐
重庆新农村
重庆少儿
重庆国际
重庆汽摩
重庆移动
福建频道,#genre#
福建综合
福建公共
福建新闻
福建电视剧
福建旅游
福建经济生活
福建文体
福建少儿
海峡卫视
甘肃频道,#genre#
甘肃经济
甘肃文化影视
甘肃公共应急
甘肃都市
甘肃少儿
广东频道,#genre#
广东珠江
广东体育
广东民生
广东新闻
广东嘉佳卡通
广东经济科教
广东4K
广东影视
广东少儿
广东移动
现代教育
岭南戏曲
大湾区卫视
深圳卫视
广州综合
广州影视
广州竞赛
江门综合
江门侨乡生活
佛山综合
深圳卫视
汕头综合
汕头经济
汕头文旅
潮州综合
潮州民生
茂名综合
茂名公共
广西频道,#genre#
广西国际
广西综艺旅游
广西都市
广西影视
广西新闻
广西移动
广西公共
广西科教
南宁公共
南宁影视娱乐
南宁新闻综合
南宁文旅生活
贵州频道,#genre#
贵州公共
贵州影视文艺
贵州大众生活
贵州生态乡村
贵州科教健康
贵州经济
贵州移动
天元围棋
海南频道,#genre#
海南新闻
海南自贸
海南公共
海南文旅
海南少儿
河北频道,#genre#
河北经济生活
河北都市
河北影视
河北少儿科教
河北文旅
河南频道,#genre#
河南都市
河南民生
河南法治
河南电视剧
河南新闻
河南公共
河南乡村
河南梨园
河南武术世界
河南文物宝库
河南国际
湖北频道,#genre#
湖北综合
湖北经视
湖北陇上
湖北影视
湖北公共新闻
湖北教育
湖北生活
湖北移动电视
湖北城市电视
武汉新闻综合
武汉电视剧
武汉科技生活
武汉经济
武汉文体
武汉外语
湖南频道,#genre#
湖南国际
湖南经视
湖南都市
湖南娱乐
湖南电视剧
湖南爱晚
湖南电影
金鹰卡通
金鹰纪实
先锋乒羽
快乐垂钓
茶
长沙新闻
长沙政法
长沙影视
长沙女性
黑龙江频道,#genre#
黑龙江影视
黑龙江文体
黑龙江都市
黑龙江新闻法制
黑龙江农业科教
黑龙江少儿
哈尔滨新闻综合
哈尔滨影视
哈尔滨资讯
哈尔滨生活
哈尔滨娱乐
吉林频道,#genre#
吉林都市
吉林生活
吉林影视
吉林乡村
吉林公共新闻
吉林综艺文化
延边卫视
江苏频道,#genre#
江苏国际
江苏城市
江苏新闻
江苏综艺
江苏影视
江苏教育
江苏体育休闲
江苏财富天下
江苏优漫卡通
南京信息
南京十八
南京娱乐
南京少儿
南京教科
南京新闻综合
南京生活
江西频道,#genre#
江西都市
江西经济生活
江西影视旅游
江西公共农村
江西少儿
江西新闻
江西移动电视
辽宁频道,#genre#
辽宁都市
辽宁影视剧
辽宁生活
辽宁教育青少
辽宁休闲体育
辽宁北方
朝阳教育
朝阳新闻综合
内蒙古频道,#genre#
内蒙古蒙古语
内蒙古新闻综合
内蒙古文体娱乐
内蒙古经济生活
内蒙古农牧
内蒙古少儿
宁夏频道,#genre#
宁夏公共
宁夏经济
宁夏少儿
宁夏文旅
银川生活
银川公共
银川文体
青海频道,#genre#
青海经视
青海都市
安多卫视
山东频道,#genre#
山东齐鲁
山东文旅
山东综艺
山东生活
山东休闲体育
山东农科
山东新闻
山东少儿
济南新闻综合
济南都市
济南生活
济南影视
济南娱乐
济南少儿
济南商务
济南教育
济南鲁中
山西频道,#genre#
山西黄河
山西经济与科技
山西影视
山西社会与法治
山西文体生活
陕西频道,#genre#
陕西新闻资讯
陕西都市青春
陕西休闲体育
农林卫视
四川频道,#genre#
四川经济
四川文化旅游
四川新闻
四川影视文艺
四川妇女儿童
四川科教
四川乡村
四川峨眉电影
上海频道,#genre#
上海新闻综合
上海ICS外语
上海东方影视
上海五星体育
上海第一财经
上海都市
纪实人文
哈哈炫动
动漫秀场
游戏风云
法治天地
劲爆体育
魅力足球
金色学堂
欢笑剧场
七彩戏剧
生活时尚
乐游
都市剧场
东方财经
新视觉
天津频道,#genre#
天津新闻
天津文艺
天津影视
天津都市
天津体育
天津教育
滨海新闻
滨海综艺
滨海影院
新疆频道,#genre#
新疆维吾尔语
新疆哈萨克语
新疆汉语综艺
新疆维吾尔语综艺
新疆汉语影视
新疆经济生活
新疆哈萨克语综艺
新疆维吾尔语经济生活
新疆体育健康
新疆汉语信息服务
新疆少儿
兵团卫视
西藏频道,#genre#
西藏藏语
西藏影视文化
西藏经济生活
云南频道,#genre#
云南都市
云南娱乐
云南影视
云南康旅
云南少儿
云南移动电视
云南澜湄国际
浙江频道,#genre#
浙江新闻
浙江经市
之江纪录
钱江都市
浙江民生休闲
浙江少儿
浙江国际
浙江教科影视
杭州综合
杭州明珠
杭州生活
杭州影视
杭州青少
杭州少体
杭州导视
宁波TV1
宁波TV2
宁波TV3
宁波TV4
宁波TV5
其它频道,#genre#
CETV1
CETV2
CETV3
CETV4
CGTN,https://www.freetv.top/migu/609017205.m3u8?migutoken=b04114c909263262d605729af3e5fe23f34ce810ca174c72c63f5e675496bd475741694c3d69888ff3bca60a487ce4aea107800b6b5ff337cc44203002b423dc06b688c66bee278941989274e3$!
CGTN纪录,https://www.freetv.top/migu/609006487.m3u8?migutoken=4c286cfb0fc7c53f1b0fe7ba72a1d235cbadbe3d042fdeca60f76e97328593ce2f306f1d2fea18c180504f2bf27dc3edb417db7f2b141d08db4cfa49aca0a6e91c822e42da47a47fd72b43f3b9$!
CGTN阿语,https://www.freetv.top/migu/609154345.m3u8?migutoken=a2b9d27d8a9b35ce0cbcf4fb304f5b99af8774255084b0189c3072555681222a937c962e4b26596a91606f2affa79e2f60416b751a4bc9e7cc1fcc48f92ff430a7d2c1d02d4de14c9269a7aa89$!
CGTN西语,https://www.freetv.top/migu/609006450.m3u8?migutoken=fefe7f23a48cf331752ae9a334d219b0e932c57406480a825a12fbac3486afc527fb25b5fd18918d1e35a114dab7fe3ccf59d9f58313ce20e085b0845a200b53ee64ee457740be244f5db5bcd2$!
CGTN法语,https://www.freetv.top/migu/609006476.m3u8?migutoken=0d35f5205686e8bce0439e3916ef330af42d45b971740ed31cb6063d994a0ef4b229f3ae8e3d8cccd5816ce19e7aa113143c46cf81395afea60a3316ef241e32d53acb4c88106e980e1678f2e6$!
CGTN俄语,https://www.freetv.top/migu/609006446.m3u8?migutoken=0645e739575c7e50960663c2414289a3715bf79473431d6903e1a9d619c6d23c49fcda6feaadf8d00972167ab3714a68f4827ca4ae91d6187e8b584c75e7d5dbde4ca02c49d64c1d703f4e7ce1$!
CHC家庭影院
CHC影迷电影
CHC动作电影
CHC高清电影
黑莓电影
黑莓动画
哒啵电竞
哒啵赛事
港·澳·台,#genre#
中天新闻台,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8$!
TVB翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8$!
TVBS新闻,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8$!
寰宇新闻,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8$!
凤凰卫视中文台,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8$!
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8$!
无线新闻台(北美),http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8$!
凤凰卫视资讯台,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8$!
无线新闻台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$!
美亚电影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8$!
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$!
东森新闻,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8$!
凤凰卫视香港台,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8$!
TVB+,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8$!
中天亚洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8$!
翡翠综合台(北美),http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8$!
千禧经典台(HK),http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8$!
翡翠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8$!
娱乐新闻台(HK),http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8$!
PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8$!
黄金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8$!
myTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8$!
中视,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8$!
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8$!
Channel 8 HD,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8$!
Channel 5 HD,http://aktv.top/AKTV/live/aktv/channel5hd/AKTV.m3u8$!
viutv,http://aktv.top/AKTV/live/aktv2/viutv99/AKTV.m3u8$!
靖天电影,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8$!
华视,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8$!
28 AI 智慧賽馬,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8$!
tvN,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8$!
龙华电影,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8$!
ROCK Action,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8$!
龙华经典,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8$!
viutv6,http://aktv.top/AKTV/live/aktv2/viutv696/AKTV.m3u8$!
Channel U HD,http://aktv.top/AKTV/live/aktv/channeluhd/AKTV.m3u8$!
Animax(HK),http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8$!
无线卫星新闻台,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8$!
龙华日韩,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8$!
Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8$!
france24,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8$!
DW,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8$!
亚洲新闻,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8$!
东方卫视国际频道,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8$!
KIX,http://aktv.top/AKTV/live/aktv3/kix/AKTV.m3u8$!
Nick Jr,http://aktv.top/AKTV/live/aktv3/nickjr/AKTV.m3u8$!
Nickelodeon,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8$!
AXN,http://aktv.top/AKTV/live/aktv2/axn/AKTV.m3u8$!
IFUN动漫台,http://aktv.top/AKTV/live/aktv2/ifun/AKTV.m3u8$!
NHKWorld,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8$!
ZooMoo,http://aktv.top/AKTV/live/aktv3/zoomoo/AKTV.m3u8$!
NHK東京総合,http://aktv.top/AKTV/live/aktv3/nhk/AKTV.m3u8$!
LoveNature,http://aktv.top/AKTV/live/aktv3/lovenaturehd/AKTV.m3u8$!
LoveNature,http://aktv.top/AKTV/live/aktv2/lovenaturehd/AKTV.m3u8$!
Astro iQIYI,http://aktv.top/AKTV/live/aktv3/astroiqiyi/AKTV.m3u8$!
Astro Xing He,http://aktv.top/AKTV/live/aktv3/astroxinghe/AKTV.m3u8$!
Astro AEC,http://aktv.top/AKTV/live/aktv3/astroaec/AKTV.m3u8$!
纬来体育,http://aktv.top/AKTV/live/aktv3/null-1/AKTV.m3u8$!
IHOT,#genre#
IHOT爱电竞
IHOT爱谍战
IHOT爱动漫
IHOT爱都市
IHOT爱怀旧
IHOT爱经典
IHOT爱科幻
IHOT爱科学
IHOT爱浪漫
IHOT爱历史
IHOT爱旅行
IHOT爱奇谈
IHOT爱青春
IHOT爱赛车
IHOT爱体育
IHOT爱玩具
IHOT爱喜剧
IHOT爱悬疑
IHOT爱幼教
IHOT爱院线
NEWTV,#genre#
NEWTV精品综合
NEWTV精品大剧
NEWTV精品纪录
NEWTV精品体育
NEWTV精品萌宠
NEWTV超级电视剧
NEWTV超级电影
NEWTV超级体育
NEWTV超级综艺
NEWTV潮妈辣婆
NEWTV东北热剧
NEWTV古装剧场
NEWTV欢乐剧场
NEWTV家庭剧场
NEWTV金牌综艺
NEWTV惊悚悬疑
NEWTV军旅剧场
NEWTV军事评论
NEWTV明星大片
NEWTV武博世界
NEWTV炫舞未来
NEWTV中国功夫
海外频道,#genre#
AXS TV Now
